bin,Elevation,spp,Abbrev,Y,Ytot,binsAway,distAway,distAway_sc,interpPatchy,spAbund,delta,era,mtn,set
35,3100,15,Peflavu,0,2,27,1350,1.0352765434562077,0.5,6,0.21963280535356566,C,SJ,SJ_C
36,3150,15,Peflavu,0,14,28,1400,1.1022814484506767,0.5,6,0.21963280535356566,C,SJ,SJ_C
37,3200,15,Peflavu,0,194,29,1450,1.1692863534451454,0.5,6,0.21963280535356566,C,SJ,SJ_C
38,3250,15,Peflavu,0,271,30,1500,1.2362912584396144,0.5,6,0.21963280535356566,C,SJ,SJ_C
39,3300,15,Peflavu,0,4,31,1550,1.3032961634340834,0.5,6,0.21963280535356566,C,SJ,SJ_C
40,3350,15,Peflavu,0,131,32,1600,1.3703010684285524,0.5,6,0.21963280535356566,C,SJ,SJ_C
41,3400,15,Peflavu,0,178,33,1650,1.4373059734230214,0.5,6,0.21963280535356566,C,SJ,SJ_C
42,3450,15,Peflavu,0,29,34,1700,1.5043108784174903,0.5,6,0.21963280535356566,C,SJ,SJ_C
43,3500,15,Peflavu,0,267,35,1750,1.571315783411959,0.5,6,0.21963280535356566,C,SJ,SJ_C
44,3550,15,Peflavu,0,1,36,1800,1.638320688406428,0.5,6,0.21963280535356566,C,SJ,SJ_C
45,3600,15,Peflavu,0,0,37,1850,1.705325593400897,0.5,6,0.21963280535356566,C,SJ,SJ_C
46,3650,15,Peflavu,0,0,38,1900,1.772330498395366,0.5,6,0.21963280535356566,C,SJ,SJ_C
47,3700,15,Peflavu,0,0,39,1950,1.839335403389835,0.5,6,0.21963280535356566,C,SJ,SJ_C
48,3750,15,Peflavu,0,0,40,2000,1.9063403083843038,0.5,6,0.21963280535356566,C,SJ,SJ_C
1,1400,16,Peboy,0,0,1,50,-0.7068509863999849,0.5,96,0.433547130177479,C,SJ,SJ_C
2,1450,16,Peboy,16,192,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
3,1500,16,Peboy,6,130,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
4,1550,16,Peboy,0,1,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
5,1600,16,Peboy,0,0,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
6,1650,16,Peboy,0,2,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
7,1700,16,Peboy,34,239,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
8,1750,16,Peboy,14,154,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
9,1800,16,Peboy,6,102,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
10,1850,16,Peboy,0,2,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
11,1900,16,Peboy,0,1,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
12,1950,16,Peboy,9,101,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
13,2000,16,Peboy,0,33,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
14,2050,16,Peboy,0,84,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
15,2100,16,Peboy,0,16,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
16,2150,16,Peboy,3,57,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
17,2200,16,Peboy,2,208,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
18,2250,16,Peboy,0,78,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
19,2300,16,Peboy,0,259,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
20,2350,16,Peboy,0,213,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
21,2400,16,Peboy,1,50,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
22,2450,16,Peboy,4,121,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
23,2500,16,Peboy,1,174,0,0,-0.7738558913944539,0.5,96,0.433547130177479,C,SJ,SJ_C
24,2550,16,Peboy,0,282,1,50,-0.7068509863999849,0.5,96,0.433547130177479,C,SJ,SJ_C
25,2600,16,Peboy,0,19,2,100,-0.639846081405516,0.5,96,0.433547130177479,C,SJ,SJ_C
26,2650,16,Peboy,0,0,3,150,-0.572841176411047,0.5,96,0.433547130177479,C,SJ,SJ_C
27,2700,16,Peboy,0,3,4,200,-0.505836271416578,0.5,96,0.433547130177479,C,SJ,SJ_C
28,2750,16,Peboy,0,65,5,250,-0.4388313664221092,0.5,96,0.433547130177479,C,SJ,SJ_C
29,2800,16,Peboy,0,3,6,300,-0.3718264614276402,0.5,96,0.433547130177479,C,SJ,SJ_C
30,2850,16,Peboy,0,142,7,350,-0.30482155643317127,0.5,96,0.433547130177479,C,SJ,SJ_C
31,2900,16,Peboy,0,54,8,400,-0.23781665143870231,0.5,96,0.433547130177479,C,SJ,SJ_C
32,2950,16,Peboy,0,2,9,450,-0.1708117464442334,0.5,96,0.433547130177479,C,SJ,SJ_C
33,3000,16,Peboy,0,81,10,500,-0.10380684144976443,0.5,96,0.433547130177479,C,SJ,SJ_C
34,3050,16,Peboy,0,39,11,550,-0.03680193645529549,0.5,96,0.433547130177479,C,SJ,SJ_C
35,3100,16,Peboy,0,2,12,600,0.030202968539173456,0.5,96,0.433547130177479,C,SJ,SJ_C
36,3150,16,Peboy,0,14,13,650,0.0972078735336424,0.5,96,0.433547130177479,C,SJ,SJ_C
37,3200,16,Peboy,0,194,14,700,0.16421277852811134,0.5,96,0.433547130177479,C,SJ,SJ_C
38,3250,16,Peboy,0,271,15,750,0.2312176835225803,0.5,96,0.433547130177479,C,SJ,SJ_C
39,3300,16,Peboy,0,4,16,800,0.29822258851704925,0.5,96,0.433547130177479,C,SJ,SJ_C
40,3350,16,Peboy,0,131,17,850,0.3652274935115182,0.5,96,0.433547130177479,C,SJ,SJ_C
41,3400,16,Peboy,0,178,18,900,0.4322323985059871,0.5,96,0.433547130177479,C,SJ,SJ_C
42,3450,16,Peboy,0,29,19,950,0.4992373035004561,0.5,96,0.433547130177479,C,SJ,SJ_C
43,3500,16,Peboy,0,267,20,1000,0.566242208494925,0.5,96,0.433547130177479,C,SJ,SJ_C
44,3550,16,Peboy,0,1,21,1050,0.633247113489394,0.5,96,0.433547130177479,C,SJ,SJ_C
45,3600,16,Peboy,0,0,22,1100,0.7002520184838629,0.5,96,0.433547130177479,C,SJ,SJ_C
46,3650,16,Peboy,0,0,23,1150,0.7672569234783319,0.5,96,0.433547130177479,C,SJ,SJ_C
47,3700,16,Peboy,0,0,24,1200,0.8342618284728008,0.5,96,0.433547130177479,C,SJ,SJ_C
48,3750,16,Peboy,0,0,25,1250,0.9012667334672697,0.5,96,0.433547130177479,C,SJ,SJ_C
1,1400,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
2,1450,17,Pecri,0,192,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
3,1500,17,Pecri,0,130,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
4,1550,17,Pecri,0,1,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
5,1600,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
6,1650,17,Pecri,0,2,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
7,1700,17,Pecri,0,239,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
8,1750,17,Pecri,0,154,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
9,1800,17,Pecri,0,102,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
10,1850,17,Pecri,0,2,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
11,1900,17,Pecri,0,1,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
12,1950,17,Pecri,0,101,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
13,2000,17,Pecri,0,33,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
14,2050,17,Pecri,0,84,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
15,2100,17,Pecri,0,16,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
16,2150,17,Pecri,0,57,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
17,2200,17,Pecri,0,208,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
18,2250,17,Pecri,0,78,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
19,2300,17,Pecri,0,259,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
20,2350,17,Pecri,0,213,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
21,2400,17,Pecri,0,50,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
22,2450,17,Pecri,0,121,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
23,2500,17,Pecri,0,174,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
24,2550,17,Pecri,0,282,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
25,2600,17,Pecri,0,19,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
26,2650,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
27,2700,17,Pecri,0,3,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
28,2750,17,Pecri,0,65,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
29,2800,17,Pecri,0,3,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
30,2850,17,Pecri,0,142,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
31,2900,17,Pecri,0,54,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
32,2950,17,Pecri,0,2,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
33,3000,17,Pecri,0,81,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
34,3050,17,Pecri,0,39,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
35,3100,17,Pecri,0,2,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
36,3150,17,Pecri,0,14,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
37,3200,17,Pecri,0,194,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
38,3250,17,Pecri,0,271,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
39,3300,17,Pecri,0,4,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
40,3350,17,Pecri,0,131,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
41,3400,17,Pecri,0,178,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
42,3450,17,Pecri,0,29,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
43,3500,17,Pecri,0,267,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
44,3550,17,Pecri,0,1,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
45,3600,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
46,3650,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
47,3700,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
48,3750,17,Pecri,0,0,48,2400,2.4423795483400554,1,0,0.4231358807049443,C,SJ,SJ_C
1,1400,18,Peman,0,0,1,50,-0.7068509863999849,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
2,1450,18,Peman,130,192,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
3,1500,18,Peman,58,130,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
4,1550,18,Peman,0,1,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
5,1600,18,Peman,0,0,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
6,1650,18,Peman,0,2,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
7,1700,18,Peman,25,239,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
8,1750,18,Peman,46,154,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
9,1800,18,Peman,60,102,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
10,1850,18,Peman,0,2,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
11,1900,18,Peman,0,1,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
12,1950,18,Peman,9,101,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
13,2000,18,Peman,0,33,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
14,2050,18,Peman,29,84,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
15,2100,18,Peman,8,16,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
16,2150,18,Peman,24,57,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
17,2200,18,Peman,114,208,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
18,2250,18,Peman,56,78,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
19,2300,18,Peman,103,259,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
20,2350,18,Peman,75,213,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
21,2400,18,Peman,32,50,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
22,2450,18,Peman,29,121,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
23,2500,18,Peman,79,174,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
24,2550,18,Peman,109,282,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
25,2600,18,Peman,5,19,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
26,2650,18,Peman,0,0,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
27,2700,18,Peman,0,3,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
28,2750,18,Peman,21,65,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
29,2800,18,Peman,0,3,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
30,2850,18,Peman,95,142,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
31,2900,18,Peman,30,54,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
32,2950,18,Peman,0,2,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
33,3000,18,Peman,16,81,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
34,3050,18,Peman,11,39,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
35,3100,18,Peman,0,2,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
36,3150,18,Peman,0,14,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
37,3200,18,Peman,44,194,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
38,3250,18,Peman,145,271,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
39,3300,18,Peman,0,4,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
40,3350,18,Peman,0,131,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
41,3400,18,Peman,74,178,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
42,3450,18,Peman,12,29,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
43,3500,18,Peman,42,267,0,0,-0.7738558913944539,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
44,3550,18,Peman,0,1,1,50,-0.7068509863999849,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
45,3600,18,Peman,0,0,2,100,-0.639846081405516,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
46,3650,18,Peman,0,0,3,150,-0.572841176411047,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
47,3700,18,Peman,0,0,4,200,-0.505836271416578,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
48,3750,18,Peman,0,0,5,250,-0.4388313664221092,0.3333333333333333,1481,0.4296959138737838,C,SJ,SJ_C
1,1400,19,Petru,0,0,1,50,-0.7068509863999849,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
2,1450,19,Petru,6,192,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
3,1500,19,Petru,52,130,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
4,1550,19,Petru,0,1,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
5,1600,19,Petru,0,0,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
6,1650,19,Petru,0,2,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
7,1700,19,Petru,157,239,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
8,1750,19,Petru,37,154,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
9,1800,19,Petru,20,102,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
10,1850,19,Petru,0,2,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
11,1900,19,Petru,0,1,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
12,1950,19,Petru,44,101,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
13,2000,19,Petru,23,33,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
14,2050,19,Petru,0,84,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
15,2100,19,Petru,3,16,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
16,2150,19,Petru,24,57,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
17,2200,19,Petru,0,208,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
18,2250,19,Petru,0,78,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
19,2300,19,Petru,0,259,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
20,2350,19,Petru,0,213,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
21,2400,19,Petru,1,50,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
22,2450,19,Petru,17,121,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
23,2500,19,Petru,10,174,0,0,-0.7738558913944539,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
24,2550,19,Petru,0,282,1,50,-0.7068509863999849,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
25,2600,19,Petru,0,19,2,100,-0.639846081405516,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
26,2650,19,Petru,0,0,3,150,-0.572841176411047,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
27,2700,19,Petru,0,3,4,200,-0.505836271416578,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
28,2750,19,Petru,0,65,5,250,-0.4388313664221092,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
29,2800,19,Petru,0,3,6,300,-0.3718264614276402,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
30,2850,19,Petru,0,142,7,350,-0.30482155643317127,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
31,2900,19,Petru,0,54,8,400,-0.23781665143870231,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
32,2950,19,Petru,0,2,9,450,-0.1708117464442334,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
33,3000,19,Petru,0,81,10,500,-0.10380684144976443,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
34,3050,19,Petru,0,39,11,550,-0.03680193645529549,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
35,3100,19,Petru,0,2,12,600,0.030202968539173456,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
36,3150,19,Petru,0,14,13,650,0.0972078735336424,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
37,3200,19,Petru,0,194,14,700,0.16421277852811134,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
38,3250,19,Petru,0,271,15,750,0.2312176835225803,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
39,3300,19,Petru,0,4,16,800,0.29822258851704925,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
40,3350,19,Petru,0,131,17,850,0.3652274935115182,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
41,3400,19,Petru,0,178,18,900,0.4322323985059871,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
42,3450,19,Petru,0,29,19,950,0.4992373035004561,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
43,3500,19,Petru,0,267,20,1000,0.566242208494925,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
44,3550,19,Petru,0,1,21,1050,0.633247113489394,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
45,3600,19,Petru,0,0,22,1100,0.7002520184838629,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
46,3650,19,Petru,0,0,23,1150,0.7672569234783319,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
47,3700,19,Petru,0,0,24,1200,0.8342618284728008,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
48,3750,19,Petru,0,0,25,1250,0.9012667334672697,0.45454545454545453,394,0.4274178394409155,C,SJ,SJ_C
1,1400,20,Phint,0,0,29,1450,1.1692863534451454,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
2,1450,20,Phint,0,192,28,1400,1.1022814484506767,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
3,1500,20,Phint,0,130,27,1350,1.0352765434562077,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
4,1550,20,Phint,0,1,26,1300,0.9682716384617387,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
5,1600,20,Phint,0,0,25,1250,0.9012667334672697,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
6,1650,20,Phint,0,2,24,1200,0.8342618284728008,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
7,1700,20,Phint,0,239,23,1150,0.7672569234783319,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
8,1750,20,Phint,0,154,22,1100,0.7002520184838629,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
9,1800,20,Phint,0,102,21,1050,0.633247113489394,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
10,1850,20,Phint,0,2,20,1000,0.566242208494925,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
11,1900,20,Phint,0,1,19,950,0.4992373035004561,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
12,1950,20,Phint,0,101,18,900,0.4322323985059871,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
13,2000,20,Phint,0,33,17,850,0.3652274935115182,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
14,2050,20,Phint,0,84,16,800,0.29822258851704925,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
15,2100,20,Phint,0,16,15,750,0.2312176835225803,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
16,2150,20,Phint,0,57,14,700,0.16421277852811134,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
17,2200,20,Phint,0,208,13,650,0.0972078735336424,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
18,2250,20,Phint,0,78,12,600,0.030202968539173456,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
19,2300,20,Phint,0,259,11,550,-0.03680193645529549,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
20,2350,20,Phint,0,213,10,500,-0.10380684144976443,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
21,2400,20,Phint,0,50,9,450,-0.1708117464442334,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
22,2450,20,Phint,0,121,8,400,-0.23781665143870231,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
23,2500,20,Phint,0,174,7,350,-0.30482155643317127,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
24,2550,20,Phint,0,282,6,300,-0.3718264614276402,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
25,2600,20,Phint,0,19,5,250,-0.4388313664221092,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
26,2650,20,Phint,0,0,4,200,-0.505836271416578,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
27,2700,20,Phint,0,3,3,150,-0.572841176411047,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
28,2750,20,Phint,0,65,2,100,-0.639846081405516,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
29,2800,20,Phint,0,3,1,50,-0.7068509863999849,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
30,2850,20,Phint,2,142,0,0,-0.7738558913944539,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
31,2900,20,Phint,1,54,0,0,-0.7738558913944539,0.5714285714285714,44,0.17499874052509412,C,SJ,SJ_C
